Customer ID,TotalPrice,Segment
15246.0,780.4,Medium Value
15247.0,976.06,Medium Value
15248.0,1893.93,High Value
15249.0,9266.0,High Value
15250.0,60.0,Low Value
15251.0,20324.54,High Value
15252.0,2103.41,High Value
15253.0,2055.09,High Value
15254.0,1088.35,High Value
15255.0,3706.02,High Value
15256.0,170.4,Low Value
15257.0,685.9,Medium Value
15258.0,623.16,Medium Value
15259.0,1182.3799999999999,High Value
15260.0,8767.73,High Value
15261.0,1508.0,High Value
15262.0,418.82,Low Value
15263.0,156.51,Low Value
15264.0,848.4,Medium Value
15265.0,3345.64,High Value
15266.0,852.21,Medium Value
15267.0,1717.36,High Value
15268.0,961.9000000000001,Medium Value
15269.0,1225.3600000000001,High Value
15270.0,8524.86,High Value
15271.0,4528.54,High Value
15272.0,2030.95,High Value
15273.0,228.96,Low Value
15274.0,716.57,Medium Value
15275.0,615.14,Medium Value
15276.0,619.8,Medium Value
15277.0,476.34,Low Value
15278.0,496.15999999999997,Low Value
15279.0,1580.54,High Value
15280.0,397.52,Low Value
15281.0,8543.57,High Value
15282.0,348.59,Low Value
15283.0,148.33,Low Value
15284.0,24.75,Low Value
15285.0,94.92,Low Value
15286.0,240.55,Low Value
15287.0,856.03,Medium Value
15288.0,3715.38,High Value
15289.0,1593.09,High Value
15290.0,10496.28,High Value
15291.0,13517.76,High Value
15292.0,178.39,Low Value
15293.0,247.5,Low Value
15294.0,233.35,Low Value
15295.0,207.04,Low Value
15296.0,10323.03,High Value
15297.0,641.94,Medium Value
15298.0,9061.77,High Value
15299.0,6156.53,High Value
15300.0,496.44,Low Value
15301.0,6909.67,High Value
15302.0,308.0,Low Value
15303.0,1224.18,High Value
15304.0,796.4000000000001,Medium Value
15305.0,93.6,Low Value
15306.0,3484.73,High Value
15307.0,205.3,Low Value
15308.0,310.47,Low Value
15309.0,797.96,Medium Value
15310.0,1634.64,High Value
15311.0,114966.42,High Value
15312.0,2930.19,High Value
15313.0,52.0,Low Value
15314.0,820.4499999999999,Medium Value
15315.0,570.5,Medium Value
15316.0,165.0,Low Value
15317.0,129.75,Low Value
15318.0,312.62,Low Value
15319.0,204.5,Low Value
15320.0,267.13,Low Value
15321.0,6709.7300000000005,High Value
15322.0,1390.86,High Value
15323.0,434.6,Low Value
15324.0,140.22000000000003,Low Value
15325.0,1601.46,High Value
15326.0,1700.52,High Value
15327.0,208.75,Low Value
15328.0,107.24,Low Value
15329.0,2958.83,High Value
15330.0,714.96,Medium Value
15331.0,767.91,Medium Value
15332.0,4892.68,High Value
15333.0,1028.56,High Value
15334.0,350.82,Low Value
15335.0,170.22,Low Value
15336.0,240.5,Low Value
15337.0,373.02,Low Value
15338.0,277.93,Low Value
15339.0,1821.02,High Value
15340.0,105.5,Low Value
15341.0,2402.7200000000003,High Value
15342.0,406.09,Low Value
15343.0,364.5,Low Value
15344.0,563.94,Medium Value
15345.0,393.54,Low Value
15346.0,596.12,Medium Value
15347.0,1162.0,High Value
15348.0,158.04,Low Value
15349.0,463.90999999999997,Low Value
15350.0,547.6,Medium Value
15351.0,3430.22,High Value
15352.0,111.15,Low Value
15353.0,2794.4700000000003,High Value
15354.0,284.4,Low Value
15355.0,277.05,Low Value
15356.0,3239.57,High Value
15358.0,16425.86,High Value
15359.0,181.35,Low Value
15360.0,427.93,Low Value
15361.0,689.07,Medium Value
15362.0,613.08,Medium Value
15363.0,678.11,Medium Value
15364.0,913.19,Medium Value
15365.0,4557.13,High Value
15366.0,2389.08,High Value
15367.0,5081.33,High Value
15368.0,722.74,Medium Value
15369.0,6251.26,High Value
15370.0,3739.01,High Value
15371.0,59.400000000000006,Low Value
15372.0,6017.06,High Value
15373.0,3084.54,High Value
15374.0,307.32,Low Value
15375.0,60.959999999999994,Low Value
15376.0,1221.56,High Value
15377.0,1211.75,High Value
15378.0,246.5,Low Value
15379.0,4877.84,High Value
15380.0,3248.96,High Value
15381.0,1890.5700000000002,High Value
15382.0,13733.550000000001,High Value
15384.0,2027.79,High Value
15385.0,942.08,Medium Value
15386.0,394.14,Low Value
15387.0,468.65,Low Value
15388.0,140.54,Low Value
15389.0,2733.8,High Value
15390.0,1216.66,High Value
15391.0,289.87,Low Value
15392.0,2911.62,High Value
15393.0,891.34,Medium Value
15394.0,5286.8,High Value
15395.0,107.45,Low Value
15396.0,796.38,Medium Value
15397.0,94.0,Low Value
15398.0,1345.53,High Value
15399.0,815.77,Medium Value
15400.0,1302.3,High Value
15401.0,216.95000000000002,Low Value
15402.0,1830.54,High Value
15403.0,170.88,Low Value
15404.0,257.06,Low Value
15405.0,659.84,Medium Value
15406.0,975.87,Medium Value
15407.0,1046.74,High Value
15408.0,267.18,Low Value
15409.0,131.25,Low Value
15410.0,4685.72,High Value
15411.0,1348.93,High Value
15412.0,190.53,Low Value
15413.0,6798.72,High Value
15414.0,774.9000000000001,Medium Value
15415.0,559.61,Medium Value
15416.0,4572.82,High Value
15417.0,508.8,Medium Value
15418.0,449.42,Low Value
15419.0,135.86,Low Value
15420.0,743.0,Medium Value
15421.0,3805.34,High Value
15422.0,1619.97,High Value
15423.0,266.89,Low Value
15424.0,597.78,Medium Value
15425.0,1941.1200000000001,High Value
15426.0,2156.35,High Value
15427.0,1430.54,High Value
15428.0,762.75,Medium Value
15429.0,397.35,Low Value
15430.0,954.75,Medium Value
15431.0,153.24,Low Value
15432.0,320.76,Low Value
15433.0,533.3,Medium Value
15434.0,2567.06,High Value
15435.0,149.29,Low Value
15436.0,1067.75,High Value
15437.0,393.45,Low Value
15438.0,156.57999999999998,Low Value
15439.0,1269.05,High Value
15440.0,383.68,Low Value
15441.0,1254.21,High Value
15442.0,594.0,Medium Value
15443.0,5114.23,High Value
15444.0,1411.21,High Value
15445.0,284.5,Low Value
15446.0,399.75,Low Value
15447.0,492.88,Low Value
15448.0,788.81,Medium Value
15449.0,974.52,Medium Value
15450.0,429.84,Low Value
15451.0,226.86,Low Value
15452.0,1785.1100000000001,High Value
15453.0,1371.77,High Value
15454.0,305.99,Low Value
15455.0,38.25,Low Value
15456.0,2091.52,High Value
15457.0,237.07,Low Value
15458.0,370.43999999999994,Low Value
15459.0,202.82999999999998,Low Value
15460.0,214.26,Low Value
15461.0,429.7,Low Value
15462.0,737.05,Medium Value
15463.0,126.14,Low Value
15464.0,1044.65,High Value
15465.0,12100.4,High Value
15466.0,1560.46,High Value
15467.0,524.88,Medium Value
15468.0,1430.48,High Value
15469.0,874.25,Medium Value
15470.0,63.419999999999995,Low Value
15471.0,1292.01,High Value
15472.0,371.56,Low Value
15473.0,2046.0,High Value
15474.0,150.35,Low Value
15475.0,454.10999999999996,Low Value
15476.0,2209.98,High Value
15477.0,368.4,Low Value
15478.0,1983.48,High Value
15479.0,147.4,Low Value
15480.0,6279.0,High Value
15481.0,1993.34,High Value
15482.0,14417.36,High Value
15483.0,817.8199999999999,Medium Value
15484.0,4652.1,High Value
15485.0,4810.92,High Value
15486.0,102.0,Low Value
15487.0,231.32,Low Value
15488.0,431.92,Low Value
15489.0,2419.61,High Value
15490.0,210.85,Low Value
15491.0,3100.09,High Value
15492.0,659.4599999999999,Medium Value
15493.0,4121.68,High Value
15494.0,3702.6,High Value
15495.0,246.5,Low Value
15496.0,146.14000000000001,Low Value
15497.0,8657.39,High Value
15498.0,24972.86,High Value
15499.0,158.65,Low Value
15500.0,1131.56,High Value
15501.0,399.95,Low Value
15502.0,13003.869999999999,High Value
15503.0,257.3,Low Value
15504.0,402.7,Low Value
15505.0,3610.96,High Value
15506.0,2030.33,High Value
15507.0,475.86,Low Value
15508.0,1000.27,High Value
15509.0,152.41,Low Value
15510.0,250.0,Low Value
15511.0,900.53,Medium Value
15512.0,331.58,Low Value
15513.0,26437.05,High Value
15514.0,6392.06,High Value
15515.0,171.81,Low Value
15516.0,62.43,Low Value
15517.0,267.03,Low Value
15518.0,4189.99,High Value
15519.0,344.61,Low Value
15520.0,343.5,Low Value
15521.0,7098.24,High Value
15522.0,397.99,Low Value
15523.0,17259.19,High Value
15524.0,591.4,Medium Value
15525.0,890.22,Medium Value
15526.0,148.44,Low Value
15527.0,5554.89,High Value
15528.0,229.33,Low Value
15529.0,4783.66,High Value
15530.0,1808.68,High Value
15531.0,1972.39,High Value
15532.0,3738.85,High Value
15533.0,807.57,Medium Value
15534.0,162.25,Low Value
15535.0,1044.3700000000001,High Value
15536.0,259.09,Low Value
15537.0,110.92,Low Value
15538.0,3358.3999999999996,High Value
15539.0,538.46,Medium Value
15540.0,460.68,Low Value
15541.0,85.13000000000001,Low Value
15542.0,855.71,Medium Value
15543.0,242.26,Low Value
15544.0,7807.89,High Value
15545.0,288.96999999999997,Low Value
15546.0,1079.1000000000001,High Value
15547.0,10057.05,High Value
15548.0,158.09,Low Value
15549.0,2334.16,High Value
15550.0,2211.05,High Value
15551.0,1679.81,High Value
15552.0,252.52,Low Value
15553.0,428.93,Low Value
15554.0,217.2,Low Value
15555.0,11243.91,High Value
15556.0,279.77,Low Value
15557.0,468.91,Low Value
15558.0,202.68,Low Value
15559.0,1109.4,High Value
15560.0,153.52,Low Value
15561.0,1934.3899999999999,High Value
15562.0,671.4300000000001,Medium Value
15563.0,2859.46,High Value
15564.0,70.74000000000001,Low Value
15565.0,173.16,Low Value
15566.0,227.87,Low Value
15567.0,186.01,Low Value
15568.0,758.29,Medium Value
15569.0,3583.45,High Value
15570.0,8736.49,High Value
15571.0,3892.35,High Value
15572.0,3965.2,High Value
15573.0,1188.42,High Value
15574.0,1101.44,High Value
15575.0,30.1,Low Value
15576.0,921.37,Medium Value
15577.0,396.03000000000003,Low Value
15578.0,127.1,Low Value
15579.0,1250.63,High Value
15580.0,1375.39,High Value
15581.0,7480.4,High Value
15582.0,682.9100000000001,Medium Value
15583.0,95.96,Low Value
15584.0,1268.2,High Value
15585.0,455.3,Low Value
15586.0,1139.1,High Value
15587.0,1522.0800000000002,High Value
15588.0,579.6,Medium Value
15589.0,478.53000000000003,Low Value
15590.0,1496.6,High Value
15591.0,217.9,Low Value
15592.0,388.58,Low Value
15593.0,199.8,Low Value
15594.0,1771.78,High Value
15595.0,357.6,Low Value
15596.0,2727.72,High Value
15597.0,563.37,Medium Value
15598.0,548.02,Medium Value
15599.0,1250.06,High Value
15600.0,1199.31,High Value
15601.0,14191.74,High Value
15602.0,3137.96,High Value
15603.0,88.48,Low Value
15604.0,216.39,Low Value
15605.0,1741.95,High Value
15606.0,5230.99,High Value
15607.0,1708.97,High Value
15608.0,1785.98,High Value
15609.0,298.48,Low Value
15610.0,112.46000000000001,Low Value
15611.0,2997.28,High Value
15612.0,195.15,Low Value
15613.0,433.71999999999997,Low Value
15614.0,3147.36,High Value
15615.0,21373.97,High Value
15616.0,317.11,Low Value
15617.0,828.5500000000001,Medium Value
15618.0,776.851,Medium Value
15619.0,336.40000000000003,Low Value
15620.0,1942.36,High Value
15621.0,1293.03,High Value
15622.0,7852.61,High Value
15623.0,2437.05,High Value
15624.0,588.13,Medium Value
15625.0,3236.4,High Value
15626.0,1067.52,High Value
15627.0,566.9,Medium Value
15628.0,5333.08,High Value
15629.0,2240.9,High Value
15630.0,1481.4,High Value
15631.0,596.67,Medium Value
15632.0,3285.31,High Value
15633.0,4335.96,High Value
15634.0,554.65,Medium Value
15635.0,100.35,Low Value
15636.0,1444.58,High Value
15637.0,797.59,Medium Value
15638.0,2265.2,High Value
15639.0,1065.08,High Value
15640.0,23494.31,High Value
15641.0,5345.55,High Value
15642.0,105.78000000000002,Low Value
15643.0,664.0,Medium Value
15644.0,803.54,Medium Value
15645.0,1055.17,High Value
15646.0,784.8100000000001,Medium Value
15647.0,169.0,Low Value
15648.0,639.5,Medium Value
15649.0,1660.35,High Value
15650.0,553.88,Medium Value
15651.0,1259.06,High Value
15652.0,1405.94,High Value
15653.0,877.4399999999999,Medium Value
15654.0,922.53,Medium Value
15655.0,560.67,Medium Value
15656.0,748.5,Medium Value
15657.0,30.0,Low Value
15658.0,2117.27,High Value
15659.0,532.49,Medium Value
15660.0,2603.69,High Value
15661.0,1215.95,High Value
15662.0,283.73,Low Value
15663.0,138.14,Low Value
15664.0,1254.03,High Value
15665.0,3987.07,High Value
15666.0,632.9399999999999,Medium Value
15667.0,301.32,Low Value
15668.0,76.32000000000001,Low Value
15669.0,684.34,Medium Value
15670.0,325.2,Low Value
15671.0,2657.13,High Value
15672.0,45.300000000000004,Low Value
15673.0,6204.32,High Value
15674.0,6948.2300000000005,High Value
15675.0,542.04,Medium Value
15676.0,3435.76,High Value
15677.0,1305.63,High Value
15678.0,1825.94,High Value
15679.0,781.28,Medium Value
15680.0,4028.69,High Value
15681.0,2989.7,High Value
15682.0,318.24,Low Value
15683.0,524.54,Medium Value
15684.0,173.95,Low Value
15685.0,55.980000000000004,Low Value
15686.0,90.0,Low Value
15687.0,2993.1,High Value
15688.0,190.57,Low Value
15689.0,521.03,Medium Value
15690.0,239.76,Low Value
15691.0,571.3,Medium Value
15692.0,191.04,Low Value
15693.0,37.5,Low Value
15694.0,9978.48,High Value
15695.0,1131.04,High Value
15696.0,3881.2200000000003,High Value
15697.0,246.75,Low Value
15698.0,46.2,Low Value
15699.0,309.65,Low Value
15700.0,696.68,Medium Value
15701.0,1529.0,High Value
15702.0,140.39000000000001,Low Value
15703.0,211.5,Low Value
15704.0,3734.6600000000003,High Value
15705.0,143.1,Low Value
15706.0,1060.56,High Value
15707.0,916.98,Medium Value
15708.0,3887.15,High Value
15709.0,327.85,Low Value
15710.0,898.87,Medium Value
15711.0,420.25,Low Value
15712.0,3472.4100000000003,High Value
15713.0,839.64,Medium Value
15714.0,783.96,Medium Value
15715.0,658.02,Medium Value
15716.0,2485.26,High Value
15717.0,607.0,Medium Value
15718.0,293.79,Low Value
15719.0,10195.97,High Value
15720.0,739.22,Medium Value
15721.0,471.40000000000003,Low Value
15722.0,5234.0,High Value
15723.0,930.7,Medium Value
15724.0,310.85,Low Value
15725.0,415.25,Low Value
15726.0,321.91,Low Value
15727.0,9371.71,High Value
15728.0,544.6,Medium Value
15729.0,192.55,Low Value
15730.0,1726.58,High Value
15731.0,125.3,Low Value
15732.0,1543.97,High Value
15733.0,162.3,Low Value
15734.0,2263.3,High Value
15735.0,327.68,Low Value
15736.0,1767.12,High Value
15737.0,1188.1200000000001,High Value
15738.0,13043.32,High Value
15739.0,449.12,Low Value
15740.0,154.88,Low Value
15741.0,208.62,Low Value
15742.0,156.87,Low Value
15743.0,775.96,Medium Value
15744.0,34.8,Low Value
15745.0,1094.59,High Value
15746.0,196.88,Low Value
15747.0,2499.81,High Value
15748.0,609.8100000000001,Medium Value
15749.0,44534.3,High Value
15750.0,6452.991,High Value
15751.0,1380.44,High Value
15752.0,3924.91,High Value
15753.0,79.2,Low Value
15754.0,3037.61,High Value
15755.0,5993.12,High Value
15756.0,528.01,Medium Value
15757.0,2940.36,High Value
15758.0,205.25,Low Value
15759.0,830.9300000000001,Medium Value
15760.0,13916.34,High Value
15761.0,143.05,Low Value
15762.0,583.75,Medium Value
15763.0,1086.92,High Value
15764.0,4503.08,High Value
15765.0,370.63,Low Value
15766.0,831.06,Medium Value
15768.0,15308.89,High Value
15769.0,88612.52,High Value
15770.0,321.45,Low Value
15771.0,1006.54,High Value
15772.0,280.88,Low Value
15773.0,774.52,Medium Value
15774.0,1288.34,High Value
15775.0,150.5,Low Value
15776.0,241.62,Low Value
15777.0,1762.61,High Value
15778.0,307.95,Low Value
15779.0,124.08000000000001,Low Value
15780.0,475.28000000000003,Low Value
15781.0,345.46,Low Value
15782.0,4014.1,High Value
15783.0,246.3,Low Value
15784.0,848.3299999999999,Medium Value
15785.0,5969.93,High Value
15786.0,8501.62,High Value
15787.0,933.26,Medium Value
15788.0,221.82999999999998,Low Value
15789.0,1962.01,High Value
15790.0,218.75,Low Value
15791.0,3608.34,High Value
15792.0,933.84,Medium Value
15793.0,2399.57,High Value
15794.0,777.0,Medium Value
15795.0,1979.8700000000001,High Value
15796.0,5171.63,High Value
15797.0,2821.08,High Value
15798.0,1535.37,High Value
15799.0,1421.34,High Value
15800.0,1227.07,High Value
15801.0,1063.95,High Value
15802.0,451.42,Low Value
15803.0,1929.66,High Value
15804.0,4206.39,High Value
15805.0,10148.93,High Value
15806.0,784.58,Medium Value
15807.0,1817.52,High Value
15808.0,17180.25,High Value
15809.0,1274.44,High Value
15810.0,2999.04,High Value
15811.0,3486.15,High Value
15812.0,5201.47,High Value
15813.0,1303.9099999999999,High Value
15814.0,2634.44,High Value
15815.0,2100.6,High Value
15816.0,144.14999999999998,Low Value
15817.0,2766.4,High Value
15818.0,340.5,Low Value
15819.0,3934.79,High Value
15820.0,206.98,Low Value
15821.0,570.96,Medium Value
15822.0,1840.06,High Value
15823.0,3882.17,High Value
15824.0,890.94,Medium Value
15825.0,532.94,Medium Value
15826.0,2598.28,High Value
15827.0,3603.14,High Value
15828.0,1108.82,High Value
15829.0,636.14,Medium Value
15830.0,576.0,Medium Value
15831.0,794.64,Medium Value
15832.0,836.79,Medium Value
15833.0,80.4,Low Value
15834.0,3764.39,High Value
15835.0,954.09,Medium Value
15836.0,137.37,Low Value
15837.0,777.01,Medium Value
15838.0,73205.5,High Value
15839.0,1048.49,High Value
15840.0,355.56,Low Value
15841.0,2742.41,High Value
15842.0,548.8,Medium Value
15843.0,118.95000000000002,Low Value
15844.0,130.73999999999998,Low Value
15845.0,4426.28,High Value
15846.0,107.01,Low Value
15847.0,822.57,Medium Value
15848.0,137.99,Low Value
15850.0,1006.75,High Value
15851.0,109.73,Low Value
15852.0,257.26,Low Value
15853.0,110.8,Low Value
15854.0,5578.28,High Value
15855.0,1052.72,High Value
15856.0,32275.95,High Value
15857.0,570.48,Medium Value
15858.0,3552.41,High Value
15859.0,438.46,Low Value
15860.0,2361.3,High Value
15861.0,4369.2,High Value
15862.0,2512.29,High Value
15863.0,355.1,Low Value
15864.0,2180.76,High Value
15865.0,2241.42,High Value
15866.0,211.89,Low Value
15867.0,8923.3,High Value
15868.0,94.53,Low Value
15869.0,321.11,Low Value
15870.0,857.46,Medium Value
15871.0,33.099999999999994,Low Value
15872.0,729.25,Medium Value
15873.0,313.91999999999996,Low Value
15874.0,11284.76,High Value
15875.0,108.52,Low Value
15876.0,1449.1399999999999,High Value
15877.0,490.33,Low Value
15878.0,330.77,Low Value
15879.0,1137.8,High Value
15880.0,329.03000000000003,Low Value
15881.0,501.39000000000004,Medium Value
15882.0,1124.66,High Value
15883.0,396.48,Low Value
15884.0,244.60000000000002,Low Value
15885.0,1951.82,High Value
15886.0,1052.8700000000001,High Value
15887.0,1027.15,High Value
15888.0,429.16,Low Value
15889.0,1427.6,High Value
15890.0,535.65,Medium Value
15891.0,511.68,Medium Value
15892.0,128.2,Low Value
15893.0,305.28000000000003,Low Value
15894.0,258.25,Low Value
15895.0,179.17,Low Value
15897.0,208.59,Low Value
15898.0,4996.45,High Value
15899.0,56.25,Low Value
15900.0,886.5699999999999,Medium Value
15901.0,687.72,Medium Value
15902.0,145.01,Low Value
15903.0,8939.84,High Value
15904.0,164.68,Low Value
15905.0,114.69,Low Value
15906.0,2530.19,High Value
15907.0,882.72,Medium Value
15908.0,758.62,Medium Value
15909.0,191.94,Low Value
15910.0,2661.17,High Value
15911.0,1700.24,High Value
15912.0,1074.7,High Value
15913.0,6.300000000000001,Low Value
15914.0,205.99,Low Value
15915.0,364.45,Low Value
15916.0,3145.2400000000002,High Value
15917.0,530.17,Medium Value
15918.0,582.88,Medium Value
15919.0,525.69,Medium Value
15920.0,569.14,Medium Value
15921.0,775.26,Medium Value
15922.0,369.5,Low Value
15923.0,127.08,Low Value
15924.0,102.82,Low Value
15925.0,207.15,Low Value
15926.0,134.44,Low Value
15927.0,106.54,Low Value
15928.0,293.53,Low Value
15929.0,594.0,Medium Value
15930.0,426.63,Low Value
15931.0,239.9,Low Value
15932.0,2495.87,High Value
15933.0,1107.46,High Value
15934.0,2190.66,High Value
15935.0,416.86,Low Value
15936.0,282.79,Low Value
15937.0,145.35,Low Value
15938.0,734.81,Medium Value
15939.0,9060.39,High Value
15940.0,35.8,Low Value
15941.0,405.0,Low Value
15942.0,337.44,Low Value
15943.0,271.28999999999996,Low Value
15944.0,2164.24,High Value
15945.0,646.27,Medium Value
15946.0,2304.18,High Value
15947.0,1708.24,High Value
15948.0,1509.0900000000001,High Value
15949.0,364.72,Low Value
15950.0,7120.91,High Value
15951.0,1013.17,High Value
15952.0,781.91,Medium Value
15953.0,3440.3399999999997,High Value
15954.0,190.75,Low Value
15955.0,8085.9800000000005,High Value
15956.0,617.6,Medium Value
15957.0,921.25,Medium Value
15958.0,462.12,Low Value
15959.0,542.89,Medium Value
15960.0,410.95,Low Value
15961.0,451.28999999999996,Low Value
15962.0,289.48,Low Value
15963.0,470.76,Low Value
15964.0,269.21000000000004,Low Value
15965.0,2771.94,High Value
15966.0,426.53000000000003,Low Value
15967.0,2966.0,High Value
15968.0,404.55,Low Value
15969.0,1127.05,High Value
15970.0,1017.32,High Value
15971.0,5902.83,High Value
15972.0,1769.33,High Value
15973.0,680.62,Medium Value
15974.0,3442.15,High Value
15975.0,371.01,Low Value
15976.0,1694.41,High Value
15977.0,1054.73,High Value
15978.0,3279.42,High Value
15979.0,329.22,Low Value
15980.0,6543.68,High Value
15981.0,9362.77,High Value
15982.0,324.51,Low Value
15983.0,3110.37,High Value
15984.0,8393.02,High Value
15985.0,2715.28,High Value
15986.0,354.42,Low Value
15987.0,1535.99,High Value
15988.0,738.89,Medium Value
15989.0,368.31,Low Value
15990.0,1997.75,High Value
15991.0,150.55,Low Value
15992.0,896.6,Medium Value
15993.0,2777.67,High Value
15994.0,1175.68,High Value
15995.0,694.54,Medium Value
15996.0,1386.4,High Value
15998.0,8274.14,High Value
15999.0,20.4,Low Value
16000.0,12393.7,High Value
16001.0,583.39,Medium Value
16002.0,169.21,Low Value
16003.0,5613.83,High Value
16004.0,2146.39,High Value
16005.0,2365.4900000000002,High Value
16006.0,332.82,Low Value
16007.0,3053.06,High Value
16008.0,5339.13,High Value
16009.0,972.11,Medium Value
16010.0,1694.86,High Value
16011.0,5601.01,High Value
16012.0,2978.59,High Value
16013.0,56078.44,High Value
16014.0,1100.28,High Value
16015.0,704.55,Medium Value
16016.0,2083.4,High Value
16017.0,1545.58,High Value
16018.0,698.13,Medium Value
16019.0,17329.16,High Value
16020.0,851.01,Medium Value
16021.0,487.03,Low Value
16022.0,602.63,Medium Value
16023.0,719.81,Medium Value
16024.0,483.99,Low Value
16025.0,439.65999999999997,Low Value
16026.0,236.09,Low Value
16027.0,2048.36,High Value
16028.0,82.2,Low Value
16029.0,117763.62,High Value
16030.0,331.24,Low Value
16031.0,547.9,Medium Value
16032.0,1965.72,High Value
16033.0,10608.81,High Value
16034.0,911.3199999999999,Medium Value
16035.0,217.73,Low Value
16036.0,2556.84,High Value
16037.0,1509.34,High Value
16038.0,471.78000000000003,Low Value
16039.0,456.4,Low Value
16040.0,2416.9,High Value
16041.0,3166.4,High Value
16042.0,2245.32,High Value
16043.0,1856.5900000000001,High Value
16044.0,340.84000000000003,Low Value
16045.0,3434.9300000000003,High Value
16046.0,235.78,Low Value
16047.0,107.14,Low Value
16048.0,818.7900000000001,Medium Value
16049.0,1852.15,High Value
16050.0,300.7,Low Value
16051.0,188.44,Low Value
16052.0,362.06,Low Value
16053.0,3634.84,High Value
16054.0,2111.88,High Value
16055.0,134.8,Low Value
16056.0,650.75,Medium Value
16057.0,3854.85,High Value
16058.0,62.7,Low Value
16059.0,3053.57,High Value
16060.0,541.95,Medium Value
16061.0,89.65,Low Value
16062.0,2863.45,High Value
16063.0,335.32,Low Value
16064.0,109.31,Low Value
16065.0,1992.13,High Value
16066.0,1521.04,High Value
16067.0,3269.11,High Value
16068.0,115.73,Low Value
16069.0,457.7,Low Value
16070.0,852.15,Medium Value
16071.0,1076.8,High Value
16072.0,4180.09,High Value
16073.0,122.39999999999999,Low Value
16074.0,252.5,Low Value
16075.0,736.9300000000001,Medium Value
16076.0,2234.73,High Value
16077.0,2300.4,High Value
16078.0,362.99,Low Value
16079.0,1352.0,High Value
16080.0,602.5600000000001,Medium Value
16081.0,4278.96,High Value
16082.0,106.75,Low Value
16083.0,2351.42,High Value
16084.0,436.18,Low Value
16085.0,2341.03,High Value
16086.0,2687.73,High Value
16087.0,1739.92,High Value
16088.0,1437.43,High Value
16089.0,263.49,Low Value
16090.0,180.56,Low Value
16091.0,315.06,Low Value
16092.0,1587.94,High Value
16093.0,17.0,Low Value
16094.0,3695.56,High Value
16095.0,447.05,Low Value
16096.0,1584.97,High Value
16097.0,185.04999999999998,Low Value
16098.0,4010.7,High Value
16099.0,1573.2,High Value
16100.0,582.64,Medium Value
16101.0,3229.16,High Value
16102.0,1842.14,High Value
16103.0,6191.71,High Value
16104.0,2774.46,High Value
16105.0,2386.19,High Value
16106.0,108.38,Low Value
16107.0,3204.1600000000003,High Value
16108.0,2235.92,High Value
16109.0,939.48,Medium Value
16110.0,1781.59,High Value
16111.0,549.33,Medium Value
16112.0,195.73999999999998,Low Value
16113.0,161.38,Low Value
16114.0,135.75000000000003,Low Value
16115.0,2553.8,High Value
16116.0,612.78,Medium Value
16117.0,654.4,Medium Value
16118.0,4376.25,High Value
16119.0,1720.81,High Value
16120.0,2967.51,High Value
16121.0,1450.04,High Value
16122.0,895.62,Medium Value
16123.0,307.78,Low Value
16124.0,1772.49,High Value
16125.0,4292.35,High Value
16126.0,14644.6,High Value
16127.0,801.31,Medium Value
16128.0,3801.05,High Value
16129.0,1396.05,High Value
16130.0,987.48,Medium Value
16131.0,9957.42,High Value
16132.0,664.1999999999999,Medium Value
16133.0,22992.260000000002,High Value
16134.0,2145.34,High Value
16135.0,819.45,Medium Value
16136.0,946.8,Medium Value
16137.0,422.7,Low Value
16138.0,910.35,Medium Value
16139.0,1111.15,High Value
16140.0,1433.46,High Value
16141.0,955.94,Medium Value
16142.0,535.34,Medium Value
16143.0,4555.08,High Value
16144.0,175.2,Low Value
16145.0,6805.4400000000005,High Value
16146.0,946.38,Medium Value
16147.0,2398.91,High Value
16148.0,386.62,Low Value
16149.0,422.22,Low Value
16150.0,4002.17,High Value
16152.0,1829.04,High Value
16153.0,5133.49,High Value
16155.0,796.9,Medium Value
16156.0,6188.18,High Value
16157.0,656.69,Medium Value
16158.0,628.32,Medium Value
16159.0,1232.79,High Value
16160.0,1025.44,High Value
16161.0,12580.06,High Value
16162.0,37.4,Low Value
16163.0,2407.98,High Value
16164.0,822.48,Medium Value
16165.0,79.9,Low Value
16166.0,435.83,Low Value
16167.0,1386.1200000000001,High Value
16168.0,10360.67,High Value
16169.0,1822.97,High Value
16170.0,6869.0,High Value
16171.0,73.2,Low Value
16172.0,1884.55,High Value
16173.0,1418.32,High Value
16174.0,2246.75,High Value
16175.0,1836.44,High Value
16176.0,2052.69,High Value
16177.0,2247.31,High Value
16178.0,612.6,Medium Value
16179.0,215.83,Low Value
16180.0,16249.87,High Value
16181.0,305.54,Low Value
16182.0,9971.65,High Value
16183.0,1077.81,High Value
16184.0,1158.79,High Value
16185.0,644.72,Medium Value
16186.0,8718.43,High Value
16187.0,6911.4400000000005,High Value
16188.0,1087.66,High Value
16189.0,215.48,Low Value
16190.0,2723.55,High Value
16191.0,15677.82,High Value
16192.0,351.3,Low Value
16193.0,630.43,Medium Value
16194.0,308.59999999999997,Low Value
16195.0,323.25,Low Value
16196.0,93.3,Low Value
16197.0,2016.71,High Value
16198.0,1030.0410000000002,High Value
16199.0,942.75,Medium Value
16200.0,5608.1,High Value
16201.0,2112.12,High Value
16202.0,2501.9900000000002,High Value
16203.0,943.84,Medium Value
16204.0,918.71,Medium Value
16205.0,1820.1100000000001,High Value
16206.0,2589.87,High Value
16207.0,394.38,Low Value
